"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US06023","Humboldt County, California","135418","*****","99692","1009","1721","295","5089","564","4250","425","364","167","7907","952","16395","1277","5819","913","10576","836",
"0500000US06025","Imperial County, California","179319","*****","54559","3489","4460","367","2857","559","2702","280","31","28","67702","3800","47008","3616","43333","3517","3675","885",
"0500000US06027","Inyo County, California","18803","*****","12154","297","182","92","1948","264","341","111","168","97","1256","364","2754","383","1653","331","1101","285",
"0500000US06029","Kern County, California","910433","*****","448046","5986","46946","1275","10938","1312","46219","1152","1472","298","162739","6201","194073","4707","160504","4985","33569","2254",
"0500000US06031","Kings County, California","152830","*****","70362","2404","9782","505","2931","575","5381","415","395","170","33027","2211","30952","2379","25109","2236","5843","776",
"0500000US06033","Lake County, California","68139","*****","47171","821","1478","280","1916","413","750","135","233","39","8647","1278","7944","1112","4008","885","3936","623",
"0500000US06035","Lassen County, California","31177","*****","21468","381","2576","267","844","160","543","90","294","9","1088","376","4364","471","3146","434","1218","282",
"0500000US06037","Los Angeles County, California","9848406","*****","3489206","13628","769139","4420","125310","4991","1480146","5717","21691","1015","2320096","19656","1642818","17569","1257689","16566","385129","7481",
"0500000US06039","Madera County, California","158790","*****","70067","2082","4089","564","3050","916","3922","277","199","69","48183","2662","29280","2689","22766","2320","6514","1056",
"0500000US06041","Marin County, California","258765","*****","182267","1418","6070","667","1530","552","16041","730","417","143","24732","2092","27708","2167","15396","1936","12312","1033",
"0500000US06043","Mariposa County, California","17060","*****","13594","277","224","78","305","83","277","73","7","12","940","321","1713","297","783","249","930","175",
"0500000US06045","Mendocino County, California","90709","*****","61962","1271","858","247","3195","409","2014","204","81","68","7380","1282","15219","1471","10971","1498","4248","502",
"0500000US06047","Merced County, California","285597","*****","102852","3178","8250","467","4120","1004","20391","661","887","219","114030","4119","35067","3004","25722","2878","9345","1023",
"0500000US06049","Modoc County, California","8646","*****","6974","234","72","51","212","119","103","228","0","19","489","230","796","232","378","212","418","127",
"0500000US06051","Mono County, California","13169","*****","9755","570","12","25","211","117","296","102","0","21","788","432","2107","592","1338","521","769","332",
"0500000US06053","Monterey County, California","435834","*****","159097","3337","9533","646","3510","785","25202","893","2226","471","177511","4775","58755","3547","42735","3566","16020","1184",
"0500000US06055","Napa County, California","136070","*****","81711","1771","2625","186","1272","402","10900","464","396","129","20141","1825","19025","1615","12894","1591","6131","682",
"0500000US06057","Nevada County, California","102452","*****","87829","924","314","114","505","185","1821","363","64","71","2385","668","9534","932","5194","870","4340","494",
"0500000US06059","Orange County, California","3164063","*****","1468454","6591","51952","1496","23889","2076","694189","3562","9954","649","444982","8103","470643","8687","326867","6997","143776","4267",
"0500000US06061","Placer County, California","412435","*****","299005","1789","6816","512","2033","531","37124","1093","750","174","16362","1391","50345","1980","26490","1487","23855","1716",
"0500000US06063","Plumas County, California","19607","*****","17071","252","266","171","341","200","170","130","56","78","208","127","1495","235","528","160","967","214",
"0500000US06065","Riverside County, California","2449909","*****","1033132","8633","158667","2346","29471","2257","172556","2643","8164","623","594371","11554","453548","9482","342090","8812","111458","4257",
"0500000US06067","Sacramento County, California","1584047","*****","747022","4177","150943","2865","13876","1323","277017","2433","18041","826","163772","4732","213376","6067","100644","4289","112732","4090",
"0500000US06069","San Benito County, California","66056","*****","29824","1481","683","120","1229","496","2288","355","152","64","10313","1184","21567","1771","17646","1704","3921","713",
"0500000US06071","San Bernardino County, California","2187816","*****","855655","9431","175250","2932","28315","2515","177777","2387","7466","689","535517","8910","407836","9829","313567","8936","94269","4246",
"0500000US06073","San Diego County, California","3282782","*****","1740220","10541","154596","2878","31001","2194","401057","3200","13796","821","348079","9357","594033","11049","404190","9652","189843","5718",
"0500000US06075","San Francisco County, California","836321","*****","338640","1790","42547","1470","5524","882","292477","1729","3141","398","64814","2864","89178","3217","40826","2683","48352","2126",
"0500000US06077","San Joaquin County, California","787416","*****","292062","4420","55048","1713","9585","1455","140647","1836","4745","490","129646","5101","155683","4821","88450","4534","67233","3547",
"0500000US06079","San Luis Obispo County, California","281486","*****","203738","1942","3189","386","2618","672","10455","804","499","124","18863","1680","42124","2306","29156","2147","12968","1048",
"0500000US06081","San Mateo County, California","745100","*****","303184","2642","16534","846","7988","1421","229418","1655","8510","577","86274","4024","93192","4164","55484","3673","37708","2046",
"0500000US06083","Santa Barbara County, California","443975","*****","240915","3638","7468","517","7941","1195","23659","711","491","155","60423","3335","103078","3742","83235","3631","19843","1578",
"0500000US06085","Santa Clara County, California","1903297","*****","631965","4071","45325","1245","14579","1585","751693","2392","7506","614","200945","5826","251284","6385","161617","5751","89667","3621",
"0500000US06087","Santa Cruz County, California","266021","*****","167132","2035","2545","446","2641","618","12608","601","457","131","44088","2168","36550","2277","24176","2076","12374","734",
"0500000US06089","Shasta County, California","181554","*****","145566","1163","1614","396","3133","382","6188","452","436","236","4820","734","19797","1393","9091","1138","10706","908",
"0500000US06091","Sierra County, California","2731","234","2469","216","8","14","37","51","0","14","0","14","128","116","89","50","54","44","35","23",
"0500000US06093","Siskiyou County, California","43834","*****","34820","444","736","121","1420","162","709","119","176","48","1078","275","4895","470","2098","354","2797","312",
"0500000US06095","Solano County, California","450824","*****","192705","2510","58103","1389","3465","663","71688","1513","4374","563","55335","3333","65154","3167","29008","2131","36146","2474",
"0500000US06097","Sonoma County, California","485642","*****","313481","2348","7546","600","6186","1003","21539","773","1793","327","68565","3337","66532","2839","41192","2463","25340","1354",
"0500000US06099","Stanislaus County, California","552250","*****","276614","3899","15674","999","6436","906","33032","1010","3354","568","82547","3997","134593","4444","108122","4426","26471","1967",
"0500000US06101","Sutter County, California","98971","*****","49812","1308","1714","291","1601","422","17301","583","359","60","12526","1690","15658","1422","9363","1192","6295","876",
"0500000US06103","Tehama County, California","65520","*****","45414","908","571","189","1226","297","1199","152","93","70","6742","1046","10275","1143","7794","1149","2481","518",
"0500000US06105","Trinity County, California","15886","*****","12782","318","147","124","344","194","388","146","84","93","846","480","1295","418","651","252","644","351",
"0500000US06107","Tulare County, California","475774","*****","202844","4755","7136","572","7168","925","16760","729","736","194","139583","5177","101547","4794","87373","4679","14174","1316",
"0500000US06109","Tuolumne County, California","54873","*****","45309","528","950","187","968","299","711","151","265","154","1875","395","4795","491","2393","406","2402","377",
"0500000US06111","Ventura County, California","838259","*****","491174","5164","15452","761","12274","1649","60564","1383","1568","297","82386","4448","174841","5176","133990","4599","40851","2039",
"0500000US06113","Yolo County, California","217782","*****","119349","1895","5876","567","2052","459","32445","836","935","133","21994","1924","35131","2430","21601","2190","13530","1196",
"0500000US06115","Yuba County, California","83079","*****","50228","1085","3075","346","1335","498","6362","444","280","135","7437","1154","14362","1310","7124","1202","7238","828",
"0500000US08001","Adams County, Colorado","524408","*****","315627","3457","18265","930","7560","1318","21305","777","889","151","58348","3765","102414","3829","74644","4159","27770","2143",
"0500000US08003","Alamosa County, Colorado","16515","*****","10176","544","304","45","717","345","84","60","60","60","1323","448","3851","667","3029","535","822","339",
"0500000US08005","Arapahoe County, Colorado","655709","*****","405690","2566","71075","1570","6426","901","39309","935","1835","226","45291","2868","86083","3390","50708","2837","35375","2320",
"0500000US08007","Archuleta County, Colorado","13730","*****","11039","266","2","4","238","202","48","48","39","64","1438","301","926","182","381","141","545","103",
"0500000US08009","Baca County, Colorado","3460","*****","3112","47","11","21","23","18","87","41","0","13","90","35","137","50","65","39","72","35",
"0500000US08011","Bent County, Colorado","5524","*****","3876","165","192","77","153","64","44","36","5","10","467","136","787","182","553","162","234","68",
"0500000US08013","Boulder County, Colorado","328317","*****","264800","1731","2745","349","935","230","15487","606","203","91","9508","1304","34639","1968","22492","1745","12147","926",
"0500000US08014","Broomfield County, Colorado","75110","*****","59246","824","958","233","308","160","5113","297","0","31","1695","374","7790","861","4857","778","2933","343",
