"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino","Margin of Error!!Total:!!Not Hispanic or Latino","Estimate!!Total:!!Hispanic or Latino","Margin of Error!!Total:!!Hispanic or Latino",
"0500000US36057","Montgomery County, New York","49461","*****","41966","*****","7495","*****",
"0500000US36059","Nassau County, New York","1388138","*****","1131686","*****","256452","*****",
"0500000US36061","New York County, New York","1627788","*****","1232359","*****","395429","*****",
"0500000US36063","Niagara County, New York","211341","*****","203190","*****","8151","*****",
"0500000US36065","Oneida County, New York","229645","*****","214057","*****","15588","*****",
"0500000US36067","Onondaga County, New York","471611","*****","444506","*****","27105","*****",
"0500000US36069","Ontario County, New York","112405","*****","106145","*****","6260","*****",
"0500000US36071","Orange County, New York","403840","*****","310232","*****","93608","*****",
"0500000US36073","Orleans County, New York","39686","*****","37608","*****","2078","*****",
"0500000US36075","Oswego County, New York","117945","*****","114167","*****","3778","*****",
"0500000US36077","Otsego County, New York","59738","*****","57162","*****","2576","*****",
"0500000US36079","Putnam County, New York","97988","*****","79312","*****","18676","*****",
"0500000US36081","Queens County, New York","2330124","*****","1680053","*****","650071","*****",
"0500000US36083","Rensselaer County, New York","160341","*****","150802","*****","9539","*****",
"0500000US36085","Richmond County, New York","492734","*****","396587","*****","96147","*****",
"0500000US36087","Rockland County, New York","338936","*****","270985","*****","67951","*****",
"0500000US36089","St. Lawrence County, New York","107796","*****","105078","*****","2718","*****",
"0500000US36091","Saratoga County, New York","237075","*****","228016","*****","9059","*****",
"0500000US36093","Schenectady County, New York","159603","*****","146748","*****","12855","*****",
"0500000US36095","Schoharie County, New York","29979","*****","28814","*****","1165","*****",
"0500000US36097","Schuyler County, New York","17749","*****","17399","*****","350","*****",
"0500000US36099","Seneca County, New York","33125","*****","31765","*****","1360","*****",
"0500000US36101","Steuben County, New York","93034","*****","91280","*****","1754","*****",
"0500000US36103","Suffolk County, New York","1525680","*****","1186750","*****","338930","*****",
"0500000US36105","Sullivan County, New York","79147","*****","64603","*****","14544","*****",
"0500000US36107","Tioga County, New York","48106","*****","46989","*****","1117","*****",
"0500000US36109","Tompkins County, New York","102879","*****","96196","*****","6683","*****",
"0500000US36111","Ulster County, New York","182109","*****","160547","*****","21562","*****",
"0500000US36113","Warren County, New York","65560","*****","63695","*****","1865","*****",
"0500000US36115","Washington County, New York","60883","*****","59093","*****","1790","*****",
"0500000US36117","Wayne County, New York","91128","*****","86503","*****","4625","*****",
"0500000US36119","Westchester County, New York","996888","*****","727803","*****","269085","*****",
"0500000US36121","Wyoming County, New York","39980","*****","38539","*****","1441","*****",
"0500000US36123","Yates County, New York","24637","*****","24005","*****","632","*****",
"0500000US37001","Alamance County, North Carolina","174286","*****","148570","*****","25716","*****",
"0500000US37003","Alexander County, North Carolina","36440","*****","34490","*****","1950","*****",
"0500000US37005","Alleghany County, North Carolina","11075","*****","9806","*****","1269","*****",
"0500000US37007","Anson County, North Carolina","21903","*****","21104","*****","799","*****",
"0500000US37009","Ashe County, North Carolina","26831","*****","25262","*****","1569","*****",
"0500000US37011","Avery County, North Carolina","17643","*****","16638","*****","1005","*****",
"0500000US37013","Beaufort County, North Carolina","44597","*****","41115","*****","3482","*****",
"0500000US37015","Bertie County, North Carolina","17482","*****","17103","*****","379","*****",
"0500000US37017","Bladen County, North Carolina","29591","*****","26941","*****","2650","*****",
"0500000US37019","Brunswick County, North Carolina","145889","*****","137852","*****","8037","*****",
"0500000US37021","Buncombe County, North Carolina","271790","*****","249347","*****","22443","*****",
"0500000US37023","Burke County, North Carolina","87863","*****","80634","*****","7229","*****",
"0500000US37025","Cabarrus County, North Carolina","231262","*****","202659","*****","28603","*****",
"0500000US37027","Caldwell County, North Carolina","80618","*****","75458","*****","5160","*****",
"0500000US37029","Camden County, North Carolina","10743","*****","10324","*****","419","*****",
"0500000US37031","Carteret County, North Carolina","68652","*****","65422","*****","3230","*****",
"0500000US37033","Caswell County, North Carolina","22689","*****","21587","*****","1102","*****",
"0500000US37035","Catawba County, North Carolina","162051","*****","144097","*****","17954","*****",
"0500000US37037","Chatham County, North Carolina","78319","*****","67799","*****","10520","*****",
"0500000US37039","Cherokee County, North Carolina","29197","*****","28178","*****","1019","*****",
"0500000US37041","Chowan County, North Carolina","13814","*****","13280","*****","534","*****",
"0500000US37043","Clay County, North Carolina","11391","*****","10942","*****","449","*****",
"0500000US37045","Cleveland County, North Carolina","100170","*****","95744","*****","4426","*****",
"0500000US37047","Columbus County, North Carolina","50453","*****","47687","*****","2766","*****",
"0500000US37049","Craven County, North Carolina","101074","*****","93551","*****","7523","*****",
"0500000US37051","Cumberland County, North Carolina","336749","*****","295105","*****","41644","*****",
"0500000US37053","Currituck County, North Carolina","29612","*****","28168","*****","1444","*****",
"0500000US37055","Dare County, North Carolina","37534","*****","34869","*****","2665","*****",
"0500000US37057","Davidson County, North Carolina","171063","*****","156430","*****","14633","*****",
"0500000US37059","Davie County, North Carolina","43526","*****","40033","*****","3493","*****",
"0500000US37061","Duplin County, North Carolina","49053","*****","37916","*****","11137","*****",
"0500000US37063","Durham County, North Carolina","329405","*****","279098","*****","50307","*****",
"0500000US37065","Edgecombe County, North Carolina","48777","*****","45939","*****","2838","*****",
"0500000US37067","Forsyth County, North Carolina","386740","*****","330187","*****","56553","*****",
"0500000US37069","Franklin County, North Carolina","71962","*****","64325","*****","7637","*****",
"0500000US37071","Gaston County, North Carolina","231485","*****","209967","*****","21518","*****",
"0500000US37073","Gates County, North Carolina","10437","*****","10218","*****","219","*****",
"0500000US37075","Graham County, North Carolina","8041","*****","7805","*****","236","*****",
"0500000US37077","Granville County, North Carolina","61439","*****","54894","*****","6545","*****",
"0500000US37079","Greene County, North Carolina","20421","*****","17344","*****","3077","*****",
"0500000US37081","Guilford County, North Carolina","542987","*****","489799","*****","53188","*****",
"0500000US37083","Halifax County, North Carolina","48219","*****","46661","*****","1558","*****",
"0500000US37085","Harnett County, North Carolina","136503","*****","116533","*****","19970","*****",
"0500000US37087","Haywood County, North Carolina","62432","*****","59479","*****","2953","*****",
"0500000US37089","Henderson County, North Carolina","117387","*****","102353","*****","15034","*****",
"0500000US37091","Hertford County, North Carolina","20492","*****","19164","*****","1328","*****",
"0500000US37093","Hoke County, North Carolina","53102","*****","44996","*****","8106","*****",
"0500000US37095","Hyde County, North Carolina","4625","*****","4267","174","358","174",
"0500000US37097","Iredell County, North Carolina","191800","*****","174799","*****","17001","*****",
"0500000US37099","Jackson County, North Carolina","43089","*****","39779","*****","3310","*****",
"0500000US37101","Johnston County, North Carolina","226623","*****","189812","*****","36811","*****",
"0500000US37103","Jones County, North Carolina","9245","*****","8804","*****","441","*****",
"0500000US37105","Lee County, North Carolina","64565","*****","50975","*****","13590","*****",
"0500000US37107","Lenoir County, North Carolina","54917","*****","50297","*****","4620","*****",
"0500000US37109","Lincoln County, North Carolina","90359","*****","83294","*****","7065","*****",
"0500000US37111","McDowell County, North Carolina","44679","*****","41651","*****","3028","*****",
"0500000US37113","Macon County, North Carolina","37533","*****","33899","*****","3634","*****",
"0500000US37115","Madison County, North Carolina","21640","*****","20881","*****","759","*****",
"0500000US37117","Martin County, North Carolina","21773","*****","20834","*****","939","*****",
"0500000US37119","Mecklenburg County, North Carolina","1130906","*****","956326","*****","174580","*****",
"0500000US37121","Mitchell County, North Carolina","14973","*****","14183","*****","790","*****",
"0500000US37123","Montgomery County, North Carolina","25874","*****","21874","*****","4000","*****",
"0500000US37125","Moore County, North Carolina","102840","*****","95041","*****","7799","*****",
"0500000US37127","Nash County, North Carolina","95451","*****","87873","*****","7578","*****",
"0500000US37129","New Hanover County, North Carolina","231214","*****","213539","*****","17675","*****",
"0500000US37131","Northampton County, North Carolina","17212","*****","16814","*****","398","*****",
"0500000US37133","Onslow County, North Carolina","208537","*****","179798","*****","28739","*****",
"0500000US37135","Orange County, North Carolina","147292","*****","131752","*****","15540","*****",
"0500000US37137","Pamlico County, North Carolina","12315","*****","11748","*****","567","*****",
"0500000US37139","Pasquotank County, North Carolina","40830","*****","38429","*****","2401","*****",
"0500000US37141","Pender County, North Carolina","63475","*****","58073","*****","5402","*****",
"0500000US37143","Perquimans County, North Carolina","13146","*****","12755","*****","391","*****",
"0500000US37145","Person County, North Carolina","39275","*****","36972","*****","2303","*****",
"0500000US37147","Pitt County, North Carolina","172279","*****","159016","*****","13263","*****",
"0500000US37149","Polk County, North Carolina","19689","*****","18614","*****","1075","*****",
"0500000US37151","Randolph County, North Carolina","145322","*****","125600","*****","19722","*****",
"0500000US37153","Richmond County, North Carolina","42818","*****","39596","*****","3222","*****",
"0500000US37155","Robeson County, North Carolina","116858","*****","104642","*****","12216","*****",
"0500000US37157","Rockingham County, North Carolina","91585","*****","85277","*****","6308","*****",
"0500000US37159","Rowan County, North Carolina","148487","*****","131703","*****","16784","*****",
"0500000US37161","Rutherford County, North Carolina","64850","*****","61317","*****","3533","*****",
"0500000US37163","Sampson County, North Carolina","59245","*****","46645","*****","12600","*****",
"0500000US37165","Scotland County, North Carolina","34353","*****","33081","*****","1272","*****",
"0500000US37167","Stanly County, North Carolina","63557","*****","60216","*****","3341","*****",
"0500000US37169","Stokes County, North Carolina","44889","*****","43268","*****","1621","*****",
"0500000US37171","Surry County, North Carolina","71407","*****","62733","*****","8674","*****",
